id,file_name,gt_m,gt_w,vqa_m,vqa_w,set_20,dmw_m,dmw_w,dwm_m,dwm_w,gt_p,yolo_p
14554,0331yTt1m8cG.png,False,False,False,False,False,True,True,True,True,True,True
14555,032sB2qdi12N.png,False,False,False,False,False,True,True,True,True,True,True
14556,0231yTzWJJdM.png,False,False,False,False,False,True,False,False,False,False,False
14557,013Akt96upyv.png,False,True,False,True,False,True,True,True,True,True,True
14558,022sB34mjeQS.png,False,False,False,False,False,True,True,True,True,True,True
14559,032yiV9xEpak.png,False,False,False,False,False,False,False,False,False,False,False
14560,022yiV3WfJ2T.png,False,False,True,True,False,True,True,True,True,False,False
14561,0231yTRnfVgk.png,True,False,False,False,False,True,True,True,True,True,False
14562,019EBvkKN8h8M.png,False,False,False,False,False,True,False,False,True,False,False
14563,012uP1hq9FTW.png,True,True,True,True,False,True,True,False,True,True,True
14564,032yiVc3wXmL.png,True,True,True,True,False,True,True,True,True,True,True
14565,012sAY55cJV1.png,False,False,False,False,False,False,False,False,True,False,False
14566,022uK2RE1hGb.png,True,False,True,True,False,True,True,True,True,True,True
14567,032s93m1bQfA.png,False,False,True,False,False,False,True,False,True,False,False
14568,0231vTujarEK.png,False,False,False,False,False,False,False,False,False,False,False
14569,032ykz8Wo7Q6.png,False,False,False,False,False,True,True,True,True,False,False
14570,02348wYb24cv.png,False,True,True,False,False,True,True,True,True,True,True
14571,012sB2j3BXSe.png,False,False,False,False,False,True,True,True,True,True,True
14572,032s93z5AQrM.png,False,False,False,False,False,True,True,True,True,False,False
14573,032ymULTBxan.png,False,False,True,True,False,True,True,True,True,False,False
14574,032s93z5Ajsp.png,False,False,True,False,False,False,False,False,False,False,False
14575,0231ywyEAsBu.png,False,False,False,False,False,False,False,False,True,False,False
14576,032wY1AHfSMV.png,True,True,True,True,False,True,True,True,True,True,True
14577,012uMWwjtxDk.png,True,False,True,True,False,False,True,False,True,True,True
14578,032wXWWL4YDT.png,False,False,True,False,False,False,False,False,False,True,True
14579,02349wXtqSSL.png,False,False,False,False,False,True,False,False,True,False,False
14580,012s93RRvDFJ.png,True,True,True,True,False,True,True,False,True,True,True
14581,0331yTYS5w7t.png,False,False,True,False,False,True,True,True,True,False,False
14582,022s93RUsr6n.png,False,False,False,False,False,False,False,False,False,False,False
14583,019EBvkKN8N2a.png,False,False,True,True,False,False,False,False,True,False,False
14584,019EBtFZmDoKB.png,False,False,False,False,False,True,False,False,True,False,False
14585,032wZzU3ofZh.png,True,True,True,False,False,True,True,True,True,True,True
14586,0231yTzQN2Yo.png,False,False,False,False,False,True,False,False,False,False,False
14587,022ykV2Cj14k.png,False,False,True,False,False,False,False,False,False,False,False
14588,022wZW33sAVj.png,False,False,True,False,False,True,False,False,True,False,False
14589,013AksgyhU2K.png,True,True,True,True,False,True,True,True,True,True,True
14590,032waW2QeWj3.png,False,False,True,True,False,False,False,False,False,False,True
14591,032sB2qak34t.png,True,False,True,False,False,True,False,True,True,True,True
14592,032uKXkefoTy.png,False,False,True,False,False,True,False,False,True,False,True
14593,0231xTtRdDLu.png,False,False,True,False,False,True,False,False,True,False,False
14594,032yhzADBC7V.png,False,False,False,False,False,True,True,True,True,False,False
14595,0231yTRjhCFS.png,False,False,False,False,False,True,True,False,True,False,False
14596,042sB3WmTNDS.png,False,False,False,False,False,False,False,False,False,False,False
14597,032sBXikoXEB.png,True,True,True,True,False,True,True,True,True,True,True
14598,022sAXxTbAf7.png,False,False,True,True,False,True,True,True,True,False,False
14599,032wb123nsBW.png,False,False,True,False,False,True,False,True,True,False,False
14600,022yjViA5vgY.png,False,False,False,False,False,True,False,False,True,False,False
14601,032ykz8ZkkwR.png,True,False,True,False,False,True,False,True,True,True,True
14602,0234ASJUSULa.png,False,False,False,False,False,True,False,False,True,False,False
14603,012s93m1b5Fd.png,False,False,True,False,False,False,False,False,False,False,False
14604,012uN2AeTCT4.png,False,False,True,False,False,True,False,False,False,False,False
14605,0331ywrgfPGs.png,False,False,False,False,False,True,False,True,True,False,False
14606,0231ywrs2cys.png,True,False,True,True,False,True,True,True,True,True,True
14607,012s93m7Ufrp.png,False,False,False,False,False,True,False,False,False,False,False
14608,013AkNh5mF72.png,True,False,True,True,False,True,True,True,True,True,True
14609,0331ySyY5tAk.png,False,False,True,False,False,True,True,True,True,False,False
14610,0231xy7EJCNr.png,False,False,False,False,False,True,False,False,True,False,False
14611,0331xxzs8wxL.png,False,False,False,False,False,False,False,False,True,False,False
14612,032ymUg4HSys.png,False,False,False,False,False,True,True,True,True,True,True
14613,032ymz7u57sm.png,False,False,True,True,False,False,False,False,False,False,False
14614,013AmtF8bbYj.png,False,True,False,False,False,True,True,True,True,True,True
14615,013AmtF8bbPt.png,True,False,True,False,False,True,False,True,True,True,True
14616,02349SzTJ4Gx.png,False,False,True,False,False,True,True,True,True,False,False
14617,012uNWpXd935.png,False,False,True,True,False,False,False,False,False,False,False
14618,0331ySydzA7j.png,False,False,False,False,False,True,True,True,True,True,False
14619,012uMX4PKiuS.png,True,False,True,False,False,True,True,True,True,True,True
14620,019EBvkCu3A6c.png,False,False,False,False,False,False,False,False,False,False,False
14621,0136NvWAwmEp.png,True,True,True,True,False,True,True,True,True,True,True
14622,022yiVGbhcEQ.png,False,False,True,True,False,True,False,False,True,False,False
14623,0136JSZRrknD.png,False,False,True,True,False,True,False,False,True,False,False
14624,042sB34ikewS.png,False,False,False,False,False,True,True,False,True,True,True
14625,019EBsk7txU63.png,True,False,True,True,False,True,True,True,True,True,True
14626,0231yTYMgKR5.png,False,False,True,False,False,False,False,False,False,False,False
14627,042s8YsxtqVz.png,False,False,False,False,False,True,True,True,True,False,False
14628,012s93m7X2TW.png,False,False,False,False,False,True,False,True,True,False,False
14629,0231ySyV6u5s.png,False,False,False,False,False,True,True,True,True,True,True
14630,032wb18fnLfZ.png,False,False,False,False,False,False,False,False,False,True,False
14631,0231yTzcFc8p.png,False,False,False,False,False,False,False,False,False,False,False
14632,022ykV2P6uxe.png,False,False,True,True,False,False,False,False,True,False,False
14633,0331ySyfVpGt.png,False,False,False,False,False,False,False,False,True,False,True
14634,0331ywrfB3yr.png,False,False,True,True,False,True,True,True,True,False,False
14635,0231yTzcFw1V.png,False,False,False,False,False,False,False,False,False,False,False
14636,032sB2qaj2UK.png,True,True,True,True,False,True,True,True,True,True,True
14637,012uK2RMRyTp.png,True,True,True,True,False,True,True,True,True,True,True
14638,032yiV3VByUd.png,False,False,True,False,False,False,False,False,True,False,False
14639,013AjPGLh66B.png,True,True,True,True,False,True,True,True,True,True,True
14640,0231yxCVe7vq.png,False,False,False,False,False,False,False,False,False,False,False
14641,022ykz8eDicp.png,False,False,False,False,False,True,True,True,True,True,True
14642,0231yTt4g69B.png,True,False,True,True,False,True,True,True,True,True,True
14643,032ykUga8WwR.png,False,False,True,False,False,False,False,False,False,False,False
14644,032ykzMgK5Ph.png,True,True,True,True,False,True,True,True,True,True,True
14645,022yiVGdBFsz.png,False,True,False,True,True,True,True,False,True,True,True
14646,032yiUw25RYY.png,False,True,True,True,False,True,True,True,True,True,True
14647,022wZVhUEehz.png,False,False,True,False,False,False,False,False,False,False,False
14648,032ykz8eCP5E.png,False,True,False,True,False,True,False,True,True,True,True
14649,022sB3WmT2ou.png,True,False,False,False,False,True,True,True,True,True,True
14650,022ykVFHkK48.png,False,False,False,False,False,True,False,True,True,False,False
14651,012s93m632sR.png,False,False,False,False,False,False,False,False,True,False,False
14652,013AjPGYXyyd.png,False,True,False,True,False,False,False,False,True,True,True
14653,022yjz2b1xLg.png,False,False,True,False,False,True,True,True,True,False,True
14654,022yiyvcHpZD.png,False,False,True,False,False,False,False,False,False,False,False
14655,032s93sf3XCK.png,False,False,False,False,False,True,True,False,True,False,False
14656,022wZzaeJUMC.png,False,True,True,True,False,True,True,True,True,True,True
14657,019EBvjXXxEmm.png,False,False,False,False,False,True,True,True,True,False,False
14658,022ykVUcBsPF.png,False,False,True,False,False,True,False,False,True,False,False
14659,0331yx5mkifR.png,False,False,True,False,False,True,False,False,True,False,False
14660,0331ywrgf3eD.png,False,False,False,False,False,True,False,False,False,False,False
14661,02349wXwp63M.png,True,False,True,True,False,True,True,True,True,True,True
14662,022yiV9yi8yY.png,True,False,True,True,False,True,True,True,True,True,True
14663,012uNWi7WvGP.png,False,False,True,True,False,True,True,True,True,False,False
14664,03348wzdk7pT.png,False,False,False,False,False,True,True,True,True,False,False
14665,022ymUngGv5u.png,True,True,True,True,False,True,True,False,True,True,True
14666,022ykUoGXbNC.png,False,False,False,False,False,False,False,False,False,False,False
14667,013AkNh7DDRK.png,False,False,False,False,False,True,False,True,True,False,False
14668,02347x1Kxkay.png,False,False,False,False,False,True,True,False,True,False,False
14669,0231yTRfEDRm.png,False,False,False,False,False,True,False,False,True,False,False
14670,032yiVGbhcA2.png,True,True,True,True,False,True,True,True,True,True,True
14671,032s93sf2qhU.png,False,False,False,False,False,True,False,False,True,False,False
14672,019EBvje12mMq.png,False,False,True,True,False,True,True,False,True,False,True
14673,022s8YsryZVC.png,True,True,True,True,False,True,True,True,True,True,True
14674,022s93RMWGNF.png,True,False,True,True,False,True,True,True,True,True,True
14675,032ykz28ACwt.png,True,False,True,True,True,True,True,True,True,True,True
14676,032yiz9fs9rB.png,False,False,False,False,False,False,False,False,False,False,False
14677,019EBvkCkBb19.png,False,False,False,False,False,True,False,False,False,False,False
14678,032wXW49uY1P.png,True,False,True,True,False,True,True,True,True,True,True
14679,0231ywyMdq1Q.png,True,False,True,True,False,True,True,True,True,True,True
14680,042sB3WyKcLC.png,False,False,False,False,False,True,False,True,True,False,False
14681,022sAYdkH9Eu.png,True,True,True,False,False,True,True,True,True,True,True
14682,032s93Joy6Ws.png,False,False,False,False,False,False,False,False,False,False,False
14683,022yiVVcKynf.png,True,False,True,False,False,True,True,True,True,True,True
14684,032s93sf2rP9.png,True,True,False,False,False,True,True,True,True,True,False
14685,0331yx5mihvk.png,True,False,True,True,False,True,False,True,True,True,False
14686,0331xy7PB8A2.png,False,False,False,False,False,False,False,False,True,False,False
14687,022yiVA2fnff.png,False,False,False,False,False,True,False,False,True,False,False
14688,02Tzkzrejc.png,True,False,True,True,False,True,True,True,True,True,True
14689,022sAYdkHUBu.png,True,True,True,True,False,True,True,True,True,True,True
14690,013AjNvs1XoF.png,True,True,True,True,False,True,True,True,True,True,True
14691,02348wmec5BM.png,False,False,True,True,False,False,False,False,True,False,False
14692,032ykz8VM9A8.png,True,False,True,False,False,True,True,True,True,True,True
14693,012uP2GbiMAq.png,False,False,True,True,False,True,False,False,True,False,True
14694,0231xxztdcMF.png,False,False,True,False,False,True,True,False,True,False,False
14695,022ynUSUt4Az.png,True,False,True,True,False,True,True,True,True,True,True
14696,042s8YstTYYK.png,False,False,False,False,False,False,False,False,False,False,False
14697,019EBvkChAb7E.png,False,True,False,True,False,True,True,True,True,True,True
14698,022sB2j3CCL4.png,False,True,False,True,False,True,True,True,True,True,True
14699,012s93RNzafy.png,False,False,False,False,False,True,True,True,True,True,True
14700,022ykUoM1DwC.png,False,False,False,False,False,False,False,False,True,False,False
14701,032sB2qcBfpt.png,False,True,False,True,False,True,True,True,True,True,True
14702,022sBXikoB4W.png,False,False,False,False,False,False,False,False,False,False,False
14703,0331yTYFk2jQ.png,False,False,True,True,False,True,False,True,False,False,False
14704,032ymUSyEnum.png,False,False,False,False,False,True,True,True,True,False,False
14705,022ymUDrfoa6.png,False,False,True,False,False,False,False,False,False,False,False
14706,0136NvWAwm1d.png,False,True,False,False,False,True,True,True,True,True,True
14707,022yjyaJxgG9.png,True,True,True,False,False,True,True,True,True,True,True
14708,0136NRPqNKzw.png,False,True,False,False,False,True,True,True,True,True,True
14709,0334ASBuQyVb.png,True,False,True,False,False,True,False,True,True,True,True
14710,0231ywrggPeN.png,False,False,False,False,False,False,False,False,False,False,False
14711,032sB2j7dpYG.png,False,False,False,False,False,True,True,True,True,True,True
14712,012uN2Gxdoef.png,False,False,True,False,False,True,False,True,True,False,False
14713,032ymUSyEU3H.png,False,False,False,False,False,True,True,True,True,False,False
14714,022yi14dr7qw.png,True,False,True,True,True,True,True,True,True,True,True
14715,012s93sjToi6.png,False,False,False,False,False,False,False,False,True,False,False
14716,013AjPGLiRnf.png,True,False,True,False,False,True,False,True,True,True,True
14717,019EBwEJ7Wapd.png,False,False,False,False,False,False,False,False,False,False,False
14718,042sAYdctYkw.png,False,False,True,False,False,False,False,False,False,False,False
14719,022yiV9yi9Rz.png,True,True,True,True,False,True,True,True,True,True,True
14720,042sAYdhLWDn.png,True,False,False,False,False,True,True,True,True,True,False
14721,032ykUufBW7N.png,False,False,False,False,False,True,True,True,True,False,True
14722,022yjVbV89qa.png,True,False,True,True,False,True,False,False,True,True,True
14723,022yiVGbjHG3.png,False,False,False,False,False,True,False,False,True,False,False
14724,042sBY4HSP3X.png,True,True,True,True,False,True,True,True,True,True,True
14725,019EBsm2Ghmn3.png,False,True,False,False,False,True,True,True,True,True,True
14726,022ymUu7t8tJ.png,True,True,True,True,False,True,True,True,True,True,True
14727,042sB34ikzoX.png,True,False,True,False,False,True,False,True,True,True,True
14728,032ykz28CDgh.png,False,False,True,False,False,True,True,True,True,False,False
14729,022yjVUwe1rH.png,True,False,False,True,False,True,True,True,True,True,True
14730,0231xy7CnXcN.png,True,True,True,True,False,False,True,True,True,True,True
14731,019EBwEJ62veB.png,False,False,False,False,False,False,False,False,False,False,False
14732,032waW2ZXSCb.png,True,True,True,True,False,True,True,True,True,True,True
14733,032ykzMnGMqS.png,False,True,False,True,False,True,False,True,True,True,True
14734,0231ySye1VpC.png,False,False,False,False,False,False,False,False,True,False,False
14735,013Amt8Y78FJ.png,True,False,True,False,False,True,False,True,True,True,True
14736,022s8YsxuAuU.png,False,False,False,False,False,False,False,False,False,False,False
14737,022yiVGRKN1K.png,False,True,False,False,False,True,True,True,True,True,False
14738,022ymUu7rnRf.png,False,False,False,True,False,True,True,False,True,True,True
14739,032ykz8hB2q3.png,True,False,True,True,False,True,True,True,True,True,True
14740,022ykyZu4uxw.png,True,False,True,True,False,True,True,True,True,True,True
14741,022waW2ZVRcg.png,False,False,False,False,False,False,False,False,True,False,False
14742,02346x1sD71Z.png,True,False,False,False,False,True,True,True,True,True,True
14743,032ymUZYEcGm.png,False,False,True,False,False,True,True,True,True,True,True
14744,032wZW35M9vv.png,False,False,True,False,False,False,False,False,True,True,False
14745,032uK2XtyUGK.png,False,False,True,False,False,False,False,False,True,False,False
14746,013AksaHHi2M.png,False,True,True,True,False,True,True,False,True,True,True
14747,022yiVGegveQ.png,True,True,True,True,False,True,True,True,True,True,True
14748,022ymV1pHD5n.png,False,False,False,False,False,True,False,True,False,False,False
14749,022s93m62hvR.png,False,False,True,False,False,True,True,True,True,False,False
14750,013AmPFSUwaU.png,True,False,True,True,False,True,True,True,True,True,True
14751,0331yTRgjD5R.png,False,False,False,False,False,False,False,False,True,False,False
14752,0331yTYHE21g.png,False,False,False,True,False,True,True,True,True,True,True
14753,032ykz8eE4BH.png,True,True,False,True,False,True,True,True,True,True,True
14754,0231xy7JjqCL.png,False,False,False,False,False,True,True,False,True,False,False
14755,022s93z5A5bn.png,False,False,False,False,False,True,True,True,True,False,False
14756,032yhzAEcqBE.png,False,False,True,False,False,True,True,True,True,True,True
14757,032ykz8YKSuA.png,True,True,True,True,False,True,True,True,True,True,True
14758,032yiV9vkWW4.png,True,False,True,True,False,True,True,True,True,True,True
14759,022wZW35KpA4.png,True,False,True,True,False,True,False,True,True,True,True
14760,032yiVipmtqw.png,False,False,True,False,False,False,False,False,False,False,False
14761,022yiVGdBvqu.png,False,False,False,False,False,True,False,False,False,False,False
14762,032yiVc9qTvf.png,True,False,True,True,False,True,False,True,True,True,False
14763,032ykUga8WZW.png,True,True,True,True,False,True,True,True,True,True,True
14764,019EBwEkSYWGq.png,True,False,True,False,False,True,True,True,True,True,True
14765,042sB2jAanp8.png,True,True,True,True,False,True,True,True,True,True,True
14766,032ymVEmvbKm.png,False,False,False,False,False,True,True,False,True,False,False
14767,0231ywrgg464.png,True,False,True,True,False,True,True,True,True,True,True
14768,032ykV2S3D7h.png,False,False,False,False,False,False,False,False,True,False,False
14769,0231ySyY6Deg.png,False,False,True,False,False,True,True,True,True,False,False
14770,0231wxfoLUzf.png,False,False,False,False,False,False,False,False,False,False,False
14771,0231yTRjfB8g.png,False,False,True,True,False,True,True,True,True,False,False
14772,012s93RNxEJa.png,False,True,True,True,False,True,True,True,True,True,True
14773,0331yTt1kTZs.png,True,True,True,True,False,True,True,True,True,True,True
14774,022wY1AK8k8w.png,True,False,True,False,False,True,True,True,True,True,True
14775,032wZzaeJp8j.png,False,True,False,False,False,True,True,True,True,True,True
14776,02349SYEAkFi.png,False,False,False,False,False,True,True,True,True,True,True
14777,0231yTt3DSBD.png,False,False,True,True,False,True,True,True,True,True,True
14778,032ykzMgJQCZ.png,True,False,True,False,False,True,True,True,True,True,True
14779,0138WurgDUgd.png,True,True,True,True,False,True,True,True,True,True,True
14780,03346wnnBT19.png,True,True,True,True,False,False,False,False,True,True,True
14781,02349SzUkMzo.png,False,False,True,True,False,True,True,True,True,False,False
14782,0231yTzQNgyv.png,False,False,True,True,False,False,False,False,False,False,False
14783,0331yTzXny6h.png,False,False,False,False,False,True,True,True,True,False,False
14784,012s93sf3rJA.png,True,False,False,False,False,True,True,True,True,True,True
14785,032wZ13BLEVu.png,False,True,False,True,False,True,True,True,True,True,True
14786,019EBvjXXxF9v.png,False,False,False,False,False,True,False,False,True,False,False
14787,022yiVP7mTY5.png,True,False,True,False,False,True,True,True,True,True,True
14788,032ykyZr9HUA.png,False,False,False,True,False,True,True,True,True,False,True
14789,012s93sf3X7r.png,False,False,True,True,False,True,False,False,True,False,False
14790,032ymUT6f5VD.png,True,False,True,False,False,True,True,True,True,True,True
14791,032yiVVcKywQ.png,True,True,True,True,False,True,True,False,True,True,True
14792,022yiVVjjaiL.png,False,False,False,False,False,True,False,False,True,False,False
14793,042sBXVbJECT.png,True,False,True,False,False,True,False,True,True,True,True
14794,0231yxCX86kh.png,False,False,True,False,False,True,False,True,True,False,False
14795,022wY13yU9xi.png,True,True,True,True,False,True,True,True,True,True,True
14796,032waW2QeBQ1.png,True,False,True,True,False,True,True,True,True,True,True
14797,03349SzTJ4Gy.png,False,False,False,False,False,True,True,True,True,False,False
14798,012uNWi7WutB.png,False,False,True,False,False,True,False,False,False,False,False
14799,019EBvjXXwE6j.png,False,False,True,False,False,False,False,False,True,False,False
14800,032yiV9yi9Mh.png,True,True,True,True,False,True,True,True,True,True,True
14801,0331ywrgg3ht.png,False,False,False,False,False,True,False,False,True,False,True
14802,013AksoKNj1h.png,False,False,False,False,False,False,False,False,False,False,False
14803,032s9YC2zteC.png,False,False,False,False,False,False,False,False,False,False,False
14804,0231yTYHBfVQ.png,False,False,True,True,False,False,False,False,True,False,False
14805,013AkPNXH7g8.png,False,False,True,False,False,True,False,False,True,False,True
14806,012uN2cmdZ8W.png,False,False,True,False,False,True,False,False,True,False,False
14807,0136NQq1kCy5.png,True,False,False,False,False,True,True,True,True,True,True
14808,022wYzb4DFYj.png,True,False,True,True,False,True,False,True,False,True,True
14809,032ymV1iNG6a.png,False,False,True,True,False,False,False,False,False,False,False
14810,032s93m4X2mu.png,False,False,True,True,False,False,False,True,False,False,False
14811,012sBXinJWGX.png,False,False,False,False,False,False,False,False,False,False,False
14812,0236JRmeewaD.png,False,True,True,True,False,True,True,True,True,True,True
14813,032yizbr19mC.png,False,True,True,True,True,True,True,True,True,True,True
14814,032wazZx6WPq.png,True,False,True,True,False,True,True,True,True,True,True
14815,012s93RNwttx.png,True,True,True,True,False,True,True,True,True,True,True
14816,022ykUaCxFJy.png,False,False,False,False,False,True,False,False,True,False,False
14817,013AjPGYXyX7.png,True,False,True,False,False,True,True,True,True,True,True
14818,0231ywrfA3qZ.png,False,False,True,True,False,False,False,False,False,False,False
14819,0336JRzs6BpW.png,True,True,True,True,False,True,True,False,True,True,True
14820,012sBXiok9iF.png,False,True,False,True,False,True,True,True,True,True,True
14821,0331yTzUnyeT.png,False,False,False,False,False,True,False,True,True,False,False
14822,032yiVP7mTgx.png,True,False,True,False,False,True,True,True,True,True,True
14823,032ykV2Fecsn.png,False,False,True,False,False,True,True,True,True,False,False
14824,022wY1qbq4WU.png,True,True,True,False,False,True,True,True,True,True,True
14825,032yjUvDyXMR.png,True,False,True,True,False,True,True,True,True,True,True
14826,012uN2AeVDLc.png,True,False,True,False,False,True,True,True,True,True,True
14827,012uK2JtN75Y.png,True,False,True,True,False,True,True,True,True,True,True
14828,032s93Joy6fi.png,False,False,False,False,False,True,False,False,True,False,False
14829,0231xy7EHsGw.png,False,False,False,False,False,True,False,False,True,False,False
14830,0231ywyP58Wf.png,False,True,False,True,False,True,True,False,True,True,True
14831,012sAXxQfYK2.png,True,False,True,False,False,True,True,True,True,True,False
14832,022ykz29es7k.png,False,False,False,False,False,True,True,True,True,False,False
14833,032sAXxTbAMQ.png,False,False,True,True,False,True,True,True,True,False,False
14834,042sB3dJyXrQ.png,False,False,True,False,False,True,False,False,True,False,False
14835,022yhzAEcqL3.png,True,True,True,True,False,True,True,True,True,True,True
14836,0331xy7EHsCV.png,False,False,False,False,False,True,False,False,True,False,False
14837,022sAXxTaVKA.png,False,False,True,True,False,True,False,True,True,False,False
14838,0231xx6PV3DN.png,False,False,False,False,False,True,True,False,True,False,False
14839,032ykV8x74j1.png,False,False,False,False,False,False,False,False,False,False,False
14840,013AmPFSTbaP.png,True,False,True,True,False,True,True,True,True,True,True
14841,022sBXirjom6.png,True,True,False,True,False,True,True,True,True,True,True
14842,012uNWbYX74D.png,False,False,False,False,False,False,False,False,False,False,False
14843,022wYWivnU8P.png,True,False,True,False,False,True,True,True,True,True,True
14844,032ymULc6teC.png,False,False,False,False,False,True,True,True,True,False,False
14845,0231xy7FnCC8.png,False,False,False,False,False,False,False,False,False,False,False
14846,012uP1bK4Phz.png,False,True,False,True,False,True,True,True,True,True,True
14847,03346x1npALy.png,False,False,True,False,False,True,True,True,True,False,False
14848,032ymUu7snwv.png,True,False,True,False,False,True,True,True,True,True,True
14849,013AkNogFPJY.png,False,False,False,False,False,False,False,False,False,False,False
14850,013AmPMkgZ9T.png,True,True,True,False,False,True,True,True,True,True,True
14851,042sBXiomVVF.png,False,False,True,False,False,True,False,True,True,False,False
14852,02346x1mHVN8.png,False,False,False,False,False,True,True,True,True,False,False
14853,012sB2j3BrPd.png,False,False,False,False,False,True,True,True,True,True,True
14854,032yiVVapeCU.png,True,False,True,True,False,True,True,True,True,True,True
14855,022waza448vr.png,False,False,False,False,False,False,False,False,True,False,False
14856,0231yTYQccsj.png,False,False,True,True,False,False,False,False,True,False,False
14857,013AmNgipSms.png,True,False,True,False,False,True,False,True,True,True,True
14858,042sB34imfzg.png,True,True,True,True,False,True,True,True,True,True,True
14859,022yiVGbhc5X.png,True,True,True,True,False,True,True,True,False,True,True
14860,012sBXiriTTF.png,True,True,True,True,False,False,True,False,True,True,True
14861,032yizbtyTtL.png,False,False,False,False,False,False,False,False,False,False,False
14862,02348wf19HTL.png,False,False,False,False,False,True,True,True,True,False,False
14863,0331vyEuPQfB.png,False,False,False,False,False,False,False,False,True,False,False
14864,0331yTYQdHPA.png,False,False,True,True,False,False,False,False,False,False,False
14865,012s8YsrzuQs.png,False,True,True,True,False,True,True,True,True,True,True
14866,022wYWVjnBuV.png,False,False,True,True,False,True,False,False,False,False,False
14867,012s93m1bQaj.png,False,False,True,True,False,True,True,True,True,False,False
14868,0231xxzs9xFG.png,True,False,True,True,False,True,True,True,True,True,True
14869,013AjtNqC939.png,False,False,False,False,False,True,True,True,True,False,False
14870,022yhzPFFsKB.png,True,False,True,True,False,True,True,True,True,True,True
14871,013Amt225JD7.png,True,False,True,False,False,True,True,True,True,True,True
14872,022sB2j69qVC.png,False,False,False,False,False,True,True,True,True,True,True
14873,0331yTYQdHmG.png,False,False,True,True,False,False,False,False,False,False,False
14874,019EBvjXcQYUt.png,True,False,True,True,False,True,True,True,True,True,True
14875,022wY13vVAj1.png,False,False,False,False,False,True,True,True,True,True,True
14876,032yiVGbjdCM.png,False,False,False,False,False,True,False,True,True,False,False
14877,0331yTYJff9j.png,False,False,False,False,False,True,True,True,True,False,False
14878,022sB2j968eF.png,False,False,True,True,False,True,True,True,True,True,True
14879,0138WRK8kpCu.png,False,False,False,False,False,False,False,False,True,False,False
14880,032s93sf3Bs8.png,True,True,True,True,False,True,True,True,True,True,True
14881,032s93z5AQhb.png,False,False,True,True,False,False,False,False,False,False,False
14882,0331ywrgg4AR.png,True,True,True,False,False,True,True,True,True,True,True
14883,022ykUga8WwW.png,False,False,False,False,False,True,True,False,True,False,False
14884,032ykVMqGoQq.png,True,False,True,False,False,True,True,True,True,True,True
14885,032ymUu7r7h3.png,True,False,True,False,False,True,False,True,True,True,True
14886,032s93RRvsqA.png,True,False,True,True,False,True,True,True,True,True,True
14887,0231yTRp6oaF.png,False,False,True,False,False,False,False,False,False,False,False
14888,022ykUoGXaqG.png,True,False,True,True,False,True,False,False,True,True,False
14889,022yiVGbiwvq.png,False,False,False,False,False,True,False,False,False,False,False
14890,022yiVGegw2U.png,True,True,True,True,False,True,True,True,True,True,True
14891,0231ywrtWcQw.png,False,False,True,True,False,False,False,False,False,False,False
14892,032s93mBxzJY.png,True,True,True,True,False,True,True,True,True,True,True
14893,022yiVP7n8oa.png,False,False,False,False,False,True,True,True,True,False,True
14894,022ykUga8BEG.png,True,False,True,False,False,True,True,False,True,True,True
14895,032ykz8eF4Yf.png,False,True,False,True,False,True,True,False,True,True,True
14896,022ykVFX8ZC3.png,True,False,False,True,False,False,True,True,True,True,True
14897,032ymUngGFCP.png,False,False,True,False,False,True,False,False,True,False,False
14898,0331wxKzM5JU.png,False,False,True,True,False,True,False,False,False,False,False
14899,032ymUuAqRoN.png,True,True,True,True,False,True,True,False,True,True,True
14900,032yiV9ykA6U.png,False,False,True,True,False,False,True,False,True,True,True
14901,032s93z5AQrK.png,False,False,False,False,False,True,False,False,False,False,False
14902,032ykzF2tJhw.png,False,False,True,False,False,True,True,True,True,False,False
14903,02348wYP99mS.png,True,False,False,False,False,True,True,True,True,True,True
14904,013AkPbQVszt.png,True,True,True,True,False,True,True,True,True,True,True
14905,022ymUDqBVLi.png,True,True,True,True,True,True,True,True,True,True,True
14906,042sAXxS7rR3.png,True,True,True,True,False,True,True,True,True,True,True
14907,0331yTzNuiJA.png,True,False,True,False,False,True,True,True,True,True,True
14908,0331yTRfFDwx.png,True,True,True,False,False,True,True,True,True,True,True
14909,022yiV3WeHRq.png,False,False,False,False,False,True,False,False,True,False,False
14910,0231ywri9hf8.png,False,False,True,False,False,True,True,True,True,False,False
14911,013AkP2tjKFW.png,True,False,True,True,False,False,True,False,True,True,True
14912,032ynU6xCrN6.png,False,True,True,True,False,True,True,True,True,True,True
14913,022yjViA4vck.png,False,False,True,False,False,False,False,False,False,False,False
14914,012uK2RE1h7n.png,False,False,True,False,False,True,True,True,True,False,False
14915,02347SnRKUMt.png,False,False,True,False,False,False,False,False,False,False,False
14916,02349SmNEjhh.png,False,False,True,False,False,True,True,True,True,True,False
14917,012uNWbeSj1Q.png,False,False,False,False,False,False,False,False,False,False,False
14918,0231vToAXMQn.png,False,False,True,True,False,True,False,False,True,False,True
14919,032sA2rGtJaC.png,False,False,True,False,False,True,False,True,True,False,True
14920,013AjPA2XqCQ.png,False,False,False,False,False,True,True,False,True,True,True
14921,022uM24eDQ8Q.png,False,False,False,False,False,False,False,False,True,False,False
14922,013AkPbWTWgg.png,False,False,False,False,False,True,True,True,True,False,False
14923,02349wY2F3NE.png,False,False,True,True,False,True,True,True,True,False,True
